judul,sumber,penulis,deskripsi,url,tanggal,konten,keyword,metode
"Ironi FHUI, JPPI Desak Status Darurat Kekerasan Seksual di Pendidikan - Inilah.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMilgFBVV95cUxNOHAyRmt0LVZnWlhfT2dnQUdFd0kwUFpLZGF3TTctWWtGT2g5dXpiREc2WEZBMHFTZFI4VlZUcllQZkxHVEhtbWkzb3VxNmdnanFRSmRCOGp5d1I1RUo2Mk5jc1Y0bjY0S2pPZFlvaWxuVURHclplR1JfbFlleWJ6aWNjX3RIWWU1RFpWT0ZjQkMyXzdTQUE?oc=5"" target=""_blank"">Ironi FHUI, JPPI Desak Status Darurat Kekerasan Seksual di Pendidikan</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Inilah.com</font>",https://news.google.com/rss/articles/CBMilgFBVV95cUxNOHAyRmt0LVZnWlhfT2dnQUdFd0kwUFpLZGF3TTctWWtGT2g5dXpiREc2WEZBMHFTZFI4VlZUcllQZkxHVEhtbWkzb3VxNmdnanFRSmRCOGp5d1I1RUo2Mk5jc1Y0bjY0S2pPZFlvaWxuVURHclplR1JfbFlleWJ6aWNjX3RIWWU1RFpWT0ZjQkMyXzdTQUE?oc=5,2026-04-14 07:00:00,,statistik kekerasan seksual universitas,RSS
"Kasus Pelecehan Seksual di FH UI, Pengamat: Alarm Keras Pendidikan Tinggi - MetroTVNews.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxOSFZsMWxmaHNnS2J3eWJ0bmhwVFNsR2E2QUhpdXR6cmtVXzItamhYQTJxTkpVeHJpQlAxMmVrQm9ldThNMzYzaTZ2ekYwdWd0ZVVweUI2WWlSN1FQeVVGQ1RSNVNBTE0yYTZzNUROM0VJdzVVZ3oxdEpraWxHdS1LNWNMTERINVA5UGpES1hNQWZiRXVBb2NfMnp4VlgtTDJSQl9sX0FiUVBEQUZzT2x1dHdSOA?oc=5"" target=""_blank"">Kasus Pelecehan Seksual di FH UI, Pengamat: Alarm Keras Pendidikan Tinggi</a>&nbsp;&n",https://news.google.com/rss/articles/CBMiswFBVV95cUxOSFZsMWxmaHNnS2J3eWJ0bmhwVFNsR2E2QUhpdXR6cmtVXzItamhYQTJxTkpVeHJpQlAxMmVrQm9ldThNMzYzaTZ2ekYwdWd0ZVVweUI2WWlSN1FQeVVGQ1RSNVNBTE0yYTZzNUROM0VJdzVVZ3oxdEpraWxHdS1LNWNMTERINVA5UGpES1hNQWZiRXVBb2NfMnp4VlgtTDJSQl9sX0FiUVBEQUZzT2x1dHdSOA?oc=5,2026-04-14 07:00:00,,data kasus kekerasan seksual pendidikan tinggi,RSS
Universitas Indonesia menyelidiki dugaan pelecehan seksual di grup obrolan mahasiswa - Lombok Insider - Lombok Insider,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi0AFBVV95cUxNTkw5TmFlVW4xMl9YYTF0OXBIRkxYT05ya2x5TjdRd1VOUEZmQ25oZDZZeWhoeVZHYWVDenlQTDhQRXBzTURMdEhyTUctdjN4clp1VURZSUZYQnZ1N2VaR3VNWjd5VU9hd3NrdUd0T1lqam5wMVRGUzJXLWNDWHhjWkxqWkloU243OHFmaWZUYzNwbjMtbDBLQ0p4bUM2VFFMWkxOTENXRmNHSW90OTllOUZiSTM0b2NRTloyckxiYlpJc2ZhZi1pWjBVNjRXZDcx0gHWAUFVX3lxTFBEbW5BNWw3WERCMUZVOHp4am5leFdCQ2RmMDVPamZNOERkR0lFeDlwNH",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNTkw5TmFlVW4xMl9YYTF0OXBIRkxYT05ya2x5TjdRd1VOUEZmQ25oZDZZeWhoeVZHYWVDenlQTDhQRXBzTURMdEhyTUctdjN4clp1VURZSUZYQnZ1N2VaR3VNWjd5VU9hd3NrdUd0T1lqam5wMVRGUzJXLWNDWHhjWkxqWkloU243OHFmaWZUYzNwbjMtbDBLQ0p4bUM2VFFMWkxOTENXRmNHSW90OTllOUZiSTM0b2NRTloyckxiYlpJc2ZhZi1pWjBVNjRXZDcx0gHWAUFVX3lxTFBEbW5BNWw3WERCMUZVOHp4am5leFdCQ2RmMDVPamZNOERkR0lFeDlwNHZwbmdERDlRX0pJbHR5MmhmekNRVHRMNUxoX2Znd0FGSjFablBUQVYydnh5a0lNUnFjUTJpaFl5RUZ2VVo0LXRXRFJBOUQ0ZEtKWUo2RkNXb2tvcGZDMXMxUUNsNnFoaDYxLXpqRmpoNkpUSjFmdHdTRVBLX1ZaY1RadUxvc2tZLTRtcHFVVWZfSDB5RkZIMDJja3EyanZnTzlrc0lxYS1rZEFFOVE?oc=5,2026-04-14 02:19:44,,lonjakan pelecehan seksual mahasiswa,RSS
UI: Setiap Bentuk Kekerasan Seksual Merupakan Pelanggaran Serius Nilai Universitas - Kompas.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxOd0psazZoWm9Ha1RxaVFGWktxNDZZV1BjY0xIWUxzd2NXeEZ3eFIyaVVPdlFzQW81NFBFYlY0SXdkcy04UlpySmgwVHZyaXpPMnZ5WnhFdTI0b2ZEWDlMTzhLaUNZdW1oRHdRRFg4VGlJZjQ1ZFI5V2RrZ1BzUWNsTDNpMTJfV2wtMWh0LXRhTDhpMG5WNXUtZGN3?oc=5"" target=""_blank"">UI: Setiap Bentuk Kekerasan Seksual Merupakan Pelanggaran Serius Nilai Universitas</a>&nbsp;&nbsp;<font color=""#6f6f6f""",https://news.google.com/rss/articles/CBMimgFBVV95cUxOd0psazZoWm9Ha1RxaVFGWktxNDZZV1BjY0xIWUxzd2NXeEZ3eFIyaVVPdlFzQW81NFBFYlY0SXdkcy04UlpySmgwVHZyaXpPMnZ5WnhFdTI0b2ZEWDlMTzhLaUNZdW1oRHdRRFg4VGlJZjQ1ZFI5V2RrZ1BzUWNsTDNpMTJfV2wtMWh0LXRhTDhpMG5WNXUtZGN3?oc=5,2026-04-14 01:27:00,,statistik kekerasan seksual universitas,RSS
"16 Nama Mahasiswa FH UI Terseret Grup Chat Pelecehan Seksual, Kampus Bakal Beri Sanksi Tegas - tvOneNews",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi1wFBVV95cUxOdWp3Y05SdXFfbjA4ekFWejhWd1YybmdKRDNEbVo1QlVzOHA1eDlfWS1GWWU0bW4tbUR0Q3M2SHltY3o5cEh5cFhKdll0cjFQeWlHRkRiWmJjMGU5MFNGSmE2ak40bkVjcElBUWNxbk43ZzIxVGVhSXg0OW9HcXp3X0g4WUo4d0RxX0Y2eDF4NGs0ekk0MFJ6LW40TF9DYklyUVF4OFhucVZIQzN4OUVtcC1CcThIVnhJWGJGRXZKVXdEVjJVZ2h1Y09vU2VRMl9UNGtJcHROTdIB3AFBVV95cUxOaFVmSFdJd2FQZG1hR3BzbW50MG5XNEJZUXRnQ3BtWnZJbX",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOdWp3Y05SdXFfbjA4ekFWejhWd1YybmdKRDNEbVo1QlVzOHA1eDlfWS1GWWU0bW4tbUR0Q3M2SHltY3o5cEh5cFhKdll0cjFQeWlHRkRiWmJjMGU5MFNGSmE2ak40bkVjcElBUWNxbk43ZzIxVGVhSXg0OW9HcXp3X0g4WUo4d0RxX0Y2eDF4NGs0ekk0MFJ6LW40TF9DYklyUVF4OFhucVZIQzN4OUVtcC1CcThIVnhJWGJGRXZKVXdEVjJVZ2h1Y09vU2VRMl9UNGtJcHROTdIB3AFBVV95cUxOaFVmSFdJd2FQZG1hR3BzbW50MG5XNEJZUXRnQ3BtWnZJbXB5VWE2ZDZzV2FUNldFWnYtUjFmakdTQzRzNGZBaFU2NFVoclp5OUhxbGFIWXNxaWpnM2hEaGxTQnphRlRoWnNnSU1IQWtUR3B5WEc3amUyWWNreVhkcHNqMGF0bl9LclNSbmthVGJXZ3VPTFlvUWhlZ1l6MjliZk1zcFdnNjRvNzJHLTNZeTA2OVRDNFJZV1p6RUg4ZUxPcGRGVGF2OVVMZjExM0NRaEZQbEdHZzFXMGta?oc=5,2026-04-13 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
"LPSK Teken Komitmen Bersama Mahasiswa di DIY, Cegah dan Hentikan Kekerasan Perempuan dan Anak di Lingkungan Kampus - Radar Jogja",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi9AFBVV95cUxPdm1ia29yZnF5aW1xS2drTTYtcDhkUWtIeXpuZnNpLXMwODNtYlhuNjJXUFcwU2ZwbG9FVDZXSDBXWU5pNmFZd3FxRlVyMWI4a3dvbGdSMzJ2OW1SRi1Xa2x0QTlzQzhEcjkxcm1GNXpKa1BobzJESEVIY2Zqa28tUU9BLVR2ajV1djRraEJxaFFIcGU3TVhsdG53dGR0Z3FtV3pVYmJ2aGVpVm84SDJaM1FMd0NRZDBBOGUxeDBNbkNmam5PUFRrbm9SSHpVeURyendUY0c5M3dyOWhyZ0EtUmxBR19NLU5qRnZGVVU0aTdBZlo20gH6AUFVX3lxTE9XYkhtV1",https://news.google.com/rss/articles/CBMi9AFBVV95cUxPdm1ia29yZnF5aW1xS2drTTYtcDhkUWtIeXpuZnNpLXMwODNtYlhuNjJXUFcwU2ZwbG9FVDZXSDBXWU5pNmFZd3FxRlVyMWI4a3dvbGdSMzJ2OW1SRi1Xa2x0QTlzQzhEcjkxcm1GNXpKa1BobzJESEVIY2Zqa28tUU9BLVR2ajV1djRraEJxaFFIcGU3TVhsdG53dGR0Z3FtV3pVYmJ2aGVpVm84SDJaM1FMd0NRZDBBOGUxeDBNbkNmam5PUFRrbm9SSHpVeURyendUY0c5M3dyOWhyZ0EtUmxBR19NLU5qRnZGVVU0aTdBZlo20gH6AUFVX3lxTE9XYkhtV18zWUQ4VlNCTkV4d2hPU05xdlpFNmFJa2pOSEhRbDh6QUtVSUJNa1d4dU5kZmJWVGFyNFhDZ0ZYdXdFQkVHaXNCX293dUxDdkRUSVdMZjdtZ2paeXo2NVhEbTAyWnBtUWZEcGphUk51MWFLdklSdFhNN05pM1RJZERoTXJvWnVSa1BBSDBud2xPNHZRNlpqb1FzOW1qd0NNZTBVcUt4X0w5NF92dnc4Wi1HUlJmUlJKVGMza3Faa0huS2RHNDhndzBRY1VIX1Zzanh5OG5vMEJtQVhzc2E2TXEyVGdwYjFZa21CSWx4VFJRNmNhcFE?oc=5,2026-04-03 12:11:23,,catatan tahunan kekerasan seksual kampus,RSS
Ramalan Tarot April 2026: 5 Zodiak Ini Diprediksi Alami Lonjakan Rezeki Tak Terduga - Jawa Pos,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPYnlTb1FNamlOLUI2VWk3bnBkcDZMV1M2a2t0azNPSGpJNW8xZUFDQ2RManBlS0hxLXpZRjkzUDY2MXNvWGVIdU5Ia290RHZDOTZmZzgtOC0zNEg3QlctSUFJSnVXcEpLcE9LdU5VT2Z6R0NEQVVwZE8zd3RBaE1PWWk2T3RpSV9VMWFfYjdXWC02Z21qdTRqSDJGdWEzaUdhMmdhczRVR1d5SFdCazR0YURBc1g5cnFRN3d2Z2RWSndTdw?oc=5"" target=""_blank"">Ramalan Tarot April 2026: 5 Zodiak Ini Diprediksi Alami Lonjakan ",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPYnlTb1FNamlOLUI2VWk3bnBkcDZMV1M2a2t0azNPSGpJNW8xZUFDQ2RManBlS0hxLXpZRjkzUDY2MXNvWGVIdU5Ia290RHZDOTZmZzgtOC0zNEg3QlctSUFJSnVXcEpLcE9LdU5VT2Z6R0NEQVVwZE8zd3RBaE1PWWk2T3RpSV9VMWFfYjdXWC02Z21qdTRqSDJGdWEzaUdhMmdhczRVR1d5SFdCazR0YURBc1g5cnFRN3d2Z2RWSndTdw?oc=5,2026-04-02 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
Mahasiswi Unisula Semarang Diduga Jadi Korban Kekerasan Seksual Senior HMI - Mitrapost.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxOcVVLX2pyVFJmMXM5RU92Z3hZZ2htN2FkQ0stRy10RFlBOU9UNDNYNWVGSXRKeGhZZUxLUE1HVTdJTnpkQVZfUWZ5TDQzYldrbUJSQVZfck1mTWpvV3RtQ2I0S3JVRE9IWE85a1Ntd1AyMlljTFg0dEw3amZkalpXNzBjQXZvV01aU01RRi03UjlaOThCSmp0dElwNzFWbUpJVENrNUNpSHV4aEhS?oc=5"" target=""_blank"">Mahasiswi Unisula Semarang Diduga Jadi Korban Kekerasan Seksual Senior HMI</a>&nbsp;&nbsp;<font",https://news.google.com/rss/articles/CBMirAFBVV95cUxOcVVLX2pyVFJmMXM5RU92Z3hZZ2htN2FkQ0stRy10RFlBOU9UNDNYNWVGSXRKeGhZZUxLUE1HVTdJTnpkQVZfUWZ5TDQzYldrbUJSQVZfck1mTWpvV3RtQ2I0S3JVRE9IWE85a1Ntd1AyMlljTFg0dEw3amZkalpXNzBjQXZvV01aU01RRi03UjlaOThCSmp0dElwNzFWbUpJVENrNUNpSHV4aEhS?oc=5,2026-03-30 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
Lonjakan Wisata Lebaran 2026 Dorong Perekonomian Wisata Lebaran Babel - Merdeka.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQM0dvV1pwNHNRS0I3cHBWMG9EcExyR1dVaExfTEtoTmJpUjVRdnB2ZS1CWEZnUTVCY3AzUlVkczhkTC02N2c0TlVUd1RPZDNqSTl6ZUx4ZzFtbjZuTFFpd3hNa0dMMmhQZi1PWHZtMV9GbGJMZGxuWFRWMi1QbEtKUnR2cTJRbXhQUmN6MWR1NHdjWWRrQUxhd1F1VGxGSFJvOEhQZDUxZklKWm9JNFpSMGNiY1k?oc=5"" target=""_blank"">Lonjakan Wisata Lebaran 2026 Dorong Perekonomian Wisata Lebaran Babel</a>&nbsp;&nbsp",https://news.google.com/rss/articles/CBMitAFBVV95cUxQM0dvV1pwNHNRS0I3cHBWMG9EcExyR1dVaExfTEtoTmJpUjVRdnB2ZS1CWEZnUTVCY3AzUlVkczhkTC02N2c0TlVUd1RPZDNqSTl6ZUx4ZzFtbjZuTFFpd3hNa0dMMmhQZi1PWHZtMV9GbGJMZGxuWFRWMi1QbEtKUnR2cTJRbXhQUmN6MWR1NHdjWWRrQUxhd1F1VGxGSFJvOEhQZDUxZklKWm9JNFpSMGNiY1k?oc=5,2026-03-27 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
Meningkatkan Kepercayaan Penanganan Laporan Kekerasan Seksual di Kampus - Kompas.id,Google News,,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxOUEk0dS04dUkwd1pNZWpuMU5rQ0NtS2hUcDRwME1iOHNkRjR1Tm5DUFdaYWtNcUxNcHVtTTV5dFZ5N0tOdFNKU0lQOGVDY04taVgzQmJRM3dZSkdjRGZmNTFtZVYtX3NJZXFMVXE5Vm1aWFViYzBuNmVkTnhpZlItbi00SjR6aTRLRkJnTF9fVzd3RVhpV1BQTzc4bGlHd2pENEcw?oc=5"" target=""_blank"">Meningkatkan Kepercayaan Penanganan Laporan Kekerasan Seksual di Kampus</a>&nbsp;&nbsp;<font color=""#6f6f6f",https://news.google.com/rss/articles/CBMiowFBVV95cUxOUEk0dS04dUkwd1pNZWpuMU5rQ0NtS2hUcDRwME1iOHNkRjR1Tm5DUFdaYWtNcUxNcHVtTTV5dFZ5N0tOdFNKU0lQOGVDY04taVgzQmJRM3dZSkdjRGZmNTFtZVYtX3NJZXFMVXE5Vm1aWFViYzBuNmVkTnhpZlItbi00SjR6aTRLRkJnTF9fVzd3RVhpV1BQTzc4bGlHd2pENEcw?oc=5,2026-03-20 07:00:00,,peningkatan kekerasan seksual kampus,RSS
"Setahun Ini Perempuan Alami Kekerasan, Negara dan Orang terdekat Pelakunya: Catahu Komnas Perempuan 2025 - Konde.co",Google News,,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQenlLZUJEX1d1RmN2TzRYWGVveHNfY2RBSG83V2NBWWJHWl9YSnJCV2FfZ0wzdXhiYy1LVk51M0R0eTJuQktCbDZQTGFOVlAycGdpS1dBODJWSmZkdFJhM0RiQUVnTFlEdVd0NUQ1OU1DZURldHJRZkdtbFA4VzVaU1NHZ1QtakpoSGNPV3dRdnpBZk56SDdDVGgxcG52YnRmZnNzdHpJdnhiaHkzOEt1S2cxTk16bFpibTA2UkdpRUhGenhjdVFjX19oMzM?oc=5"" target=""_blank"">Setahun Ini Perempuan Alami Kekerasan, Negara dan Or",https://news.google.com/rss/articles/CBMizAFBVV95cUxQenlLZUJEX1d1RmN2TzRYWGVveHNfY2RBSG83V2NBWWJHWl9YSnJCV2FfZ0wzdXhiYy1LVk51M0R0eTJuQktCbDZQTGFOVlAycGdpS1dBODJWSmZkdFJhM0RiQUVnTFlEdVd0NUQ1OU1DZURldHJRZkdtbFA4VzVaU1NHZ1QtakpoSGNPV3dRdnpBZk56SDdDVGgxcG52YnRmZnNzdHpJdnhiaHkzOEt1S2cxTk16bFpibTA2UkdpRUhGenhjdVFjX19oMzM?oc=5,2026-03-16 07:00:00,,catatan tahunan kekerasan seksual kampus,RSS
Kasus Kekerasan di Kampus Perlu Perhatian Serius dan Kampus Harus Aktif - RM.ID,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxQcWhnOXNjMzk4ZTJkQWY5Sjd2WGZ4Ylc5cTZTS0M1dmxNbUZyQkFuVDY5VmNFaUI1SkFPWERHOTdoWnBxTFJmQ3M1LThKNzE4RV9NUExPbTRfM3hwQmVhaU8wV3VIUEFIYm91UGQ0blhhR1RmN2pid1RzallMZ3hKYWNEUTlvSjRlcHpCVjlCVXZpNHE3SDJVZy15MXhrdzFSM196cjZZejFsdWl3aW9ZMzA4R3JyRDI3OG1YeWZneUgyUk0tU0VRN0hkeDJwUzhjY09UNU5kZE9PaUphNHdyTGs5VVo?oc=5"" target=""_blank"">Kasus Kekerasan di K",https://news.google.com/rss/articles/CBMi5AFBVV95cUxQcWhnOXNjMzk4ZTJkQWY5Sjd2WGZ4Ylc5cTZTS0M1dmxNbUZyQkFuVDY5VmNFaUI1SkFPWERHOTdoWnBxTFJmQ3M1LThKNzE4RV9NUExPbTRfM3hwQmVhaU8wV3VIUEFIYm91UGQ0blhhR1RmN2pid1RzallMZ3hKYWNEUTlvSjRlcHpCVjlCVXZpNHE3SDJVZy15MXhrdzFSM196cjZZejFsdWl3aW9ZMzA4R3JyRDI3OG1YeWZneUgyUk0tU0VRN0hkeDJwUzhjY09UNU5kZE9PaUphNHdyTGs5VVo?oc=5,2026-03-13 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
Ketua KONI meminta pengurus 81 federasi mencegah pelecehan seksual atlet - ANTARA News Jogja,Google News,,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPRzEzUlZzMW9xYm5MY1NEeHdrRFlFZHc5aUg0OGx4UmdHaVdMdklfVFhpQXV5aEFJZEw1cENCblZUc2VITWwyOWJ3bG5CM19sZElHby1jNW9hdHdzRDBOQ1lzdTZxclI4MFVnSVF2d1hySFdrbHBGQkJjaGVUN2xpQzE2d0RJSThJSUF2Y1dkNy02REtYLXluTTA2U1dod0pjY3FKbWI5bEtyWHNqS0Y5RjRORXJOdw?oc=5"" target=""_blank"">Ketua KONI meminta pengurus 81 federasi mencegah pelecehan seksual atlet</a>&nbsp",https://news.google.com/rss/articles/CBMitgFBVV95cUxPRzEzUlZzMW9xYm5MY1NEeHdrRFlFZHc5aUg0OGx4UmdHaVdMdklfVFhpQXV5aEFJZEw1cENCblZUc2VITWwyOWJ3bG5CM19sZElHby1jNW9hdHdzRDBOQ1lzdTZxclI4MFVnSVF2d1hySFdrbHBGQkJjaGVUN2xpQzE2d0RJSThJSUF2Y1dkNy02REtYLXluTTA2U1dod0pjY3FKbWI5bEtyWHNqS0Y5RjRORXJOdw?oc=5,2026-03-11 07:00:00,,lonjakan pelecehan seksual mahasiswa,RSS
"Pelecehan Seksual Masih Terjadi di Kampus, Komisi E Jateng Perkuat Sosialisasi - RRI.co.id",Google News,,"<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxPOVZLZDNTalZhZHNQaF85aWxoN3BYa1J2Q3Y5dGVHYU5LUDNOcUowem1uNlZtcnNUa2FrLWY5ZDlOak5wNWt5THlQV2w1YzNBeUZnUmtMOGFfZnZMS09FQjFvNGVXWXNBd1VLRkMta1NRMkpDMkFRV1M5eE1rVFY5ck1xZEZKeHhtWXUwc3VaTHkwdDhZelVlN0RtOE9sRDhha3pNa29FQVNjVmtCRGdjTm1iUHVmdlRYSC1jaThYSGE2ZzQ?oc=5"" target=""_blank"">Pelecehan Seksual Masih Terjadi di Kampus, Komisi E Jateng Perku",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPOVZLZDNTalZhZHNQaF85aWxoN3BYa1J2Q3Y5dGVHYU5LUDNOcUowem1uNlZtcnNUa2FrLWY5ZDlOak5wNWt5THlQV2w1YzNBeUZnUmtMOGFfZnZMS09FQjFvNGVXWXNBd1VLRkMta1NRMkpDMkFRV1M5eE1rVFY5ck1xZEZKeHhtWXUwc3VaTHkwdDhZelVlN0RtOE9sRDhha3pNa29FQVNjVmtCRGdjTm1iUHVmdlRYSC1jaThYSGE2ZzQ?oc=5,2026-03-08 08:00:00,,peningkatan kekerasan seksual kampus,RSS
"Komnas Perempuan: ""Delayed in justice"" banyak terjadi ketika istri lapor kekerasan - ANTARA News Jogja",Google News,,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxOWC1idzJKV0lxMHNmN1pTUEtVakJoV3NKWk5fMm5oc3hRQlhIeTRDb0JRLTNMZkJ5OVY4RFJFZEpGT1M5b0llbnNSMkdQczMyYl85OFhQNFlGSHVDOFNvc0VJekRaUjhtQzdkQmV3blp0eDB6dkVwNkp3bmZha3FjWnlIWk5SR2Y4aEJQNVEzd2RZZ05Tb3JNRlRXZEc1RnFPQUNaTlVWdW9HYXdCLUpvRU9nMGoyVmFTeEZNX0RnTQ?oc=5"" target=""_blank"">Komnas Perempuan: ""Delayed in justice"" banyak terjadi ketika istri la",https://news.google.com/rss/articles/CBMivwFBVV95cUxOWC1idzJKV0lxMHNmN1pTUEtVakJoV3NKWk5fMm5oc3hRQlhIeTRDb0JRLTNMZkJ5OVY4RFJFZEpGT1M5b0llbnNSMkdQczMyYl85OFhQNFlGSHVDOFNvc0VJekRaUjhtQzdkQmV3blp0eDB6dkVwNkp3bmZha3FjWnlIWk5SR2Y4aEJQNVEzd2RZZ05Tb3JNRlRXZEc1RnFPQUNaTlVWdW9HYXdCLUpvRU9nMGoyVmFTeEZNX0RnTQ?oc=5,2026-03-07 08:00:00,,catatan tahunan kekerasan seksual kampus,RSS
"Angka Kekerasan Terhadap Perempuan 2025 Meningkat Signifikan, Komnas Perempuan Soroti Data Mengejutkan - Merdeka.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxONHRsWnZBNFhGX1doTjdLNFU1aTk4a1l6NWx5Z3VXMnlQM1RITWlKSU9hWHd0UHdsc2I2NEluWUJWeElHMkhUX3lmMW00X1VUZXZPYWh5TlBTMXE1MXIyTHJjMlJHdFhBbGJqa0IzRGg5ZWY1R1lyaUE3YTNfYkxxNVRuNFZsVEZRZ3p6WU81V1B2NVhhZmpPRXNLejYwRVRLY0hhcDROOFhmWTA2dmxNNkV1aGdNRU5rUEMtUTZiamVLVnF1RXBYMlhpMGdkdXJicjBaMjRWMW5JaWloOU55cjhhNHdPQQ?oc=5"" target=""_blank"">Angka Kekerasan T",https://news.google.com/rss/articles/CBMi5gFBVV95cUxONHRsWnZBNFhGX1doTjdLNFU1aTk4a1l6NWx5Z3VXMnlQM1RITWlKSU9hWHd0UHdsc2I2NEluWUJWeElHMkhUX3lmMW00X1VUZXZPYWh5TlBTMXE1MXIyTHJjMlJHdFhBbGJqa0IzRGg5ZWY1R1lyaUE3YTNfYkxxNVRuNFZsVEZRZ3p6WU81V1B2NVhhZmpPRXNLejYwRVRLY0hhcDROOFhmWTA2dmxNNkV1aGdNRU5rUEMtUTZiamVLVnF1RXBYMlhpMGdkdXJicjBaMjRWMW5JaWloOU55cjhhNHdPQQ?oc=5,2026-03-06 17:11:34,,catatan tahunan kekerasan seksual kampus,RSS
Komnas Perempuan Ungkap Kekerasan Seksual Dominasi Kasus Terhadap Perempuan di Tahun 2025 - Merdeka.com,Google News,,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxPUkFNU1hVTjVTMldveFdLeUF4dGRIX1o5ek5PY3BLVlNILUY0Rm1GT3FVMW80SkZ5ZEFUMzVoVE9nalNBNFZFOHRqeFFTbnF0RE9ORTdkZGtVR0FzYXAtUUpzZzhkdDZ5MGh1LTNSMEdHeUwtaENPN28yTEN0aDRtbDE1NFRyR0ttNWpWWVBVMThsQ1k4QnhLazZFSng0V3VSem05RmZNSGk3T3lYdkJETE11UjFTNkNRSEt0WE5sUXh3bzk3NWxyUXpZWDhjYlJmZll5ZjJR?oc=5"" target=""_blank"">Komnas Perempuan Ungkap Kekerasan Seksu",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPUkFNU1hVTjVTMldveFdLeUF4dGRIX1o5ek5PY3BLVlNILUY0Rm1GT3FVMW80SkZ5ZEFUMzVoVE9nalNBNFZFOHRqeFFTbnF0RE9ORTdkZGtVR0FzYXAtUUpzZzhkdDZ5MGh1LTNSMEdHeUwtaENPN28yTEN0aDRtbDE1NFRyR0ttNWpWWVBVMThsQ1k4QnhLazZFSng0V3VSem05RmZNSGk3T3lYdkJETE11UjFTNkNRSEt0WE5sUXh3bzk3NWxyUXpZWDhjYlJmZll5ZjJR?oc=5,2026-03-06 17:09:23,,catatan tahunan kekerasan seksual kampus,RSS
"Pemerintah Perkuat Penanganan Kekerasan Seksual di Kampus, Libatkan Komnas Perempuan - Merdeka.com",Google News,,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxPYXlWTTl1dzNyOWZsa3NkVDJhYXo0RWZ4QXBtcWc1YUhQMHBLWVhtRGVlR3NCYWF0NDNOSzQzWU5MYTRKOERqVTVELWxHYnJvWHBWRlF6ZkhWc09KNmxYUmowZ3hheVREbnRjbG12TnR1Q3lxTTJ4WmFydkR0TmZ5OW5oeS12WU1uYV9RZTBDckEzU2lPdG0weDdfX3oyZUJGVXhuRTNuTHRmZVZVTk1qaVNscHJJMExSZUhJTHZEVW5iVWlmU1pYVVNsRTdmUQ?oc=5"" target=""_blank"">Pemerintah Perkuat Penanganan Kekerasan Seksual d",https://news.google.com/rss/articles/CBMizgFBVV95cUxPYXlWTTl1dzNyOWZsa3NkVDJhYXo0RWZ4QXBtcWc1YUhQMHBLWVhtRGVlR3NCYWF0NDNOSzQzWU5MYTRKOERqVTVELWxHYnJvWHBWRlF6ZkhWc09KNmxYUmowZ3hheVREbnRjbG12TnR1Q3lxTTJ4WmFydkR0TmZ5OW5oeS12WU1uYV9RZTBDckEzU2lPdG0weDdfX3oyZUJGVXhuRTNuTHRmZVZVTk1qaVNscHJJMExSZUhJTHZEVW5iVWlmU1pYVVNsRTdmUQ?oc=5,2026-03-01 05:01:11,,peningkatan kekerasan seksual kampus,RSS
